p1,0.461946125,7.989835185,0
p2,-0.004106578,-10.95498303,0
p3,-3.306580555,6.68516522,0
p4,-2.360213025,-4.554735569,0
p5,-0.059039291,-10.90185616,0
p6,1.532095195,-10.71688852,0
p7,-4.157721393,-3.631176439,0
p8,-11.65002859,5.773494629,0
p9,2.621554929,7.802274839,0
p10,-10.69746143,-5.441807444,0
p11,-11.92313003,-2.93204338,0
p12,-0.406767176,0.397872834,0
p13,8.757344442,2.808773292,0
p14,0.83947559,-10.87698092,0
p15,-12.37624749,-0.942288558,0
p16,-5.269477652,4.678889801,0
p17,-2.24503222,-10.8613979,0
p18,1.591564481,-10.74547786,0
p19,9.263566873,-2.984035214,0
p20,1.625871109,-3.992012806,0
p21,-0.128169391,-4.649367428,0
p22,3.196766698,-1.680941403,0
p23,-12.37583188,3.015938645,0
p24,-0.334199929,1.245141219,0
p25,3.399031752,-10.14133554,0
p26,-3.457567175,-10.70995132,0
p27,9.436023841,-1.956312068,0
p28,1.751693975,1.700564976,0
p29,-5.392498767,-2.238326815,0
p30,-10.67246912,7.634003266,0
p31,-4.313857839,-10.44279479,0
p32,-4.338943904,5.816139711,0
p33,-3.514166774,-4.022360546,0
p34,-2.886005335,-10.80641748,0
p35,1.609851046,-3.999182735,0
p36,5.405319256,-8.988757596,0
p37,8.895650463,2.374181648,0
p38,1.0109316,8.004724225,0
p39,8.423812747,3.543290112,0
p40,8.180567671,-5.864635276,0
p41,-10.17709657,8.483786088,0
p42,9.51910955,-0.308749907,0
p43,6.277725847,-8.200046264,0
p44,2.282494238,-3.436996149,0
p45,-2.891694235,6.81737734,0
p46,-5.90419567,-1.12179597,0
p47,-0.027468832,-4.713001381,0
p48,-1.831616399,-10.95276732,0
p49,-5.546916709,4.131333076,0
p50,-6.26083805,1.568493116,0
p51,-12.03776155,4.67024001,0
p52,1.691609251,-3.91565248,0
p53,-6.106436292,-9.691863067,0
p54,-0.520225063,-11.00583342,0
